submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
01/23/2021,NH,61576,,,625,162,981,,,10,3,01/24/2021 02:36:49 PM,Not agree,Not agree
02/28/2020,GU,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
04/01/2020,MI,21577,21019,558,1690,80,687,637,50,129,6,04/02/2020 12:00:00 AM,Agree,Agree
06/04/2020,VI,71,,,1,0,6,,,0,0,06/05/2020 03:17:07 PM,,
06/30/2021,WA,451595,,,347,71,5930,,,10,0,07/01/2021 02:29:33 PM,N/A,N/A
03/31/2020,DE,414,412,2,70,0,10,,,3,,04/02/2020 12:00:00 AM,Agree,Agree
04/12/2020,AL,5671,5369,302,115,3,160,152,8,10,1,04/14/2020 12:00:00 AM,Agree,Agree
05/16/2020,NC,19800,19791,9,704,1,693,693,0,8,0,05/16/2020 12:00:00 AM,Agree,Agree
12/09/2020,ME,14861,13033,1828,406,52,246,244,2,0,0,12/10/2020 02:50:16 PM,Agree,Agree
04/18/2021,MT,107145,98913,8232,56,11,1546,1546,0,1,0,04/19/2021 03:04:26 PM,Agree,Agree
06/05/2020,DE,10022,9131,891,76,0,390,366,24,2,0,06/07/2020 12:00:00 AM,Agree,Agree
04/07/2020,GU,122,,,11,,4,,,0,,04/07/2020 04:22:39 PM,Not agree,Not agree
02/17/2021,MD,373966,,,986,0,8130,7929,201,27,0,02/19/2021 12:00:00 AM,N/A,Agree
03/13/2021,IL,1207847,1207847,0,1675,0,23188,20924,2264,25,2,03/14/2021 01:53:25 PM,Agree,Agree
08/07/2020,WA,61697,,,723,9,1672,,,19,0,08/09/2020 12:00:00 AM,N/A,N/A
02/01/2021,GU,7610,,,2,0,129,,,0,0,02/02/2021 02:51:51 PM,Not agree,Not agree
01/22/2020,MS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
09/09/2020,WI,88590,83334,5256,913,56,1191,1183,8,15,0,09/10/2020 02:02:53 PM,Agree,Agree
10/18/2020,AL,186045,158366,27679,808,190,4328,3726,602,22,4,10/20/2020 12:00:00 AM,Agree,Agree
01/22/2021,IN,605903,,,3501,0,11474,11105,369,61,2,01/22/2021 12:00:00 AM,Not agree,Agree
11/04/2020,ND,49837,49837,0,1536,0,596,,,28,0,11/05/2020 02:39:23 PM,Agree,Not agree
10/22/2020,NC,259332,248716,10616,2704,245,4425,4341,84,35,3,10/22/2020 12:00:00 AM,Agree,Agree
