Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown,Hosp_Total,Hosp_White,Hosp_Black,Hosp_LatinX,Hosp_Asian,Hosp_AIAN,Hosp_NHPI,Hosp_Multiracial,Hosp_Other,Hosp_Unknown,Hosp_Ethnicity_Hispanic,Hosp_Ethnicity_NonHispanic,Hosp_Ethnicity_Unknown,Tests_Total,Tests_White,Tests_Black,Tests_LatinX,Tests_Asian,Tests_AIAN,Tests_NHPI,Tests_Multiracial,Tests_Other,Tests_Unknown,Tests_Ethnicity_Hispanic,Tests_Ethnicity_NonHispanic,Tests_Ethnicity_Unknown
20200909,TN,166587,86311,31637,,1485,222,124,,21848,24960,23623,107106,35858,1931,1234,560,,18,4,2,,93,20,129,1775,27,,,,,,,,,,,,,,,,,,,,,,,,,,
20200909,TX,645791,14081,7903,19548,757,,,,219,603283,19548,22960,603283,13692,4134,1561,7646,267,,,,77,7,7646,6039,7,,,,,,,,,,,,,,,,,,,,,,,,,,
20200909,UT,55673,24347,1246,19712,1292,1095,2318,,6452,5754,19712,30207,5754,427,219,7,97,23,34,23,,35,21,97,309,21,3263,1447,80,1136,91,147,269,,383,67,1136,2060,67,724394,397722,8373,84497,9958,8485,9828,,48703,156828,84497,453797,156828
20200909,VA,129289,34552,25734,31823,3829,156,,838,3142,29215,31823,68251,29215,2697,1441,697,281,135,5,,2,43,93,281,2323,93,10008,3192,2896,2894,477,10,,40,217,282,2894,6832,282,,,,,,,,,,,,,
20200909,VI,1197,,,,,,,,,1197,,,,18,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200909,VT,1656,1371,174,,64,2,,,36,9,58,1593,5,58,55,,,2,,,,1,0,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20200909,WA,78009,20520,3191,22890,2635,924,1455,1417,1131,23846,22890,31273,23846,1978,1314,65,282,146,52,32,22,40,25,282,1671,25,6966,2359,299,1510,346,104,182,88,113,1965,1510,3491,1965,,,,,,,,,,,,,
20200909,WI,88590,58582,10535,,2288,890,,,7775,8520,17603,58836,12151,1191,871,230,,31,14,,,24,21,140,1023,28,,,,,,,,,,,,,,,,,,,,,,,,,,
20200909,WV,11808,9461,797,,,,2,,1548,0,,,,252,58,3,,,,,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200909,WY,4151,2164,38,559,28,464,14,,204,810,559,2912,810,42,17,1,2,0,15,,,0,7,2,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,AK,6656,1522,227,,155,947,234,192,201,3178,372,2309,3975,42,18,0,,3,14,5,0,0,2,1,39,2,237,70,7,,12,61,42,3,7,35,13,172,13,,,,,,,,,,,,,
20200906,AL,132314,39844,31327,,483,,,,7852,52817,7176,58039,67098,2276,1159,859,,7,,,,48,203,64,1827,386,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,AR,65377,36475,14439,,850,203,2372,,5781,5257,13686,51691,0,894,557,205,,11,3,46,,52,20,71,803,20,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,AZ,205766,47941,6169,62127,1914,12056,,,6113,69446,62127,74193,69446,5221,1845,162,1585,59,549,,,85,604,1585,3032,604,21527,7652,1006,7979,280,1937,,,778,1895,7979,11653,1895,,,,,,,,,,,,,
20200906,CA,732144,83259,21102,297838,26887,1230,2748,4732,55302,239046,297838,195260,239046,13709,3954,1038,6488,1572,39,59,87,159,313,6488,6908,313,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,CO,59274,21777,2768,22541,1179,331,231,800,486,9163,22541,27572,,1866,1169,120,431,58,13,5,25,7,34,431,1397,34,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,CT,53365,18744,7081,10354,776,52,,193,347,15818,10354,27193,15818,4468,3266,659,396,48,2,,35,21,41,396,4031,41,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,DC,14279,3074,7343,,218,36,38,,3492,78,3705,9310,1264,611,64,456,77,8,,,,6,0,77,534,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,DE,18043,6394,4769,4331,242,,,,845,1462,4331,12250,1462,609,377,157,46,1,,,,9,19,46,544,19,,,,,,,,,,,,,,250783,112224,45055,19117,5022,0,0,0,17337,52028,19117,179638,52028
20200906,FL,646431,154341,94828,184231,,,,,41330,171701,184231,246567,215633,12001,5665,2207,2960,,,,,494,675,2960,7711,1330,40487,15585,9196,11994,,,,,2051,1661,11994,25447,3046,,,,,,,,,,,,,
20200906,GA,283199,79282,72187,36233,4105,166,299,,7736,83191,36233,135644,111322,6037,2920,2558,367,106,5,9,,16,56,367,5595,75,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,GU,1671,232,,,359,,677,,156,247,,,,16,,,,,,,,,16,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,HI,9855,664,72,,1494,,1830,,182,5613,,,,85,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,IA,69040,47168,4101,,2734,683,683,,1367,12304,10254,46484,12304,1166,952,41,,24,5,12,,5,123,68,961,135,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,ID,33667,16202,336,,241,420,92,1150,3555,11671,6058,11770,15838,385,363,4,,2,2,,,5,9,46,331,8,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,IL,251508,68823,36348,67136,5833,328,476,,9172,63392,67136,120980,63392,8390,3780,2163,1648,372,12,9,,53,353,1648,6389,134,,,,,,,,,,,,,,4420300,1359995,378090,313335,113800,3569,4821,0,150957,2095733,313335,1869447,2095733
20200906,IN,99804,51960,10230,,1146,,,,14780,21688,9114,36827,53863,3364,2048,432,,17,,,,417,450,68,1608,1688,,,,,,,,,,,,,,1138868,703840,91479,0,13378,0,0,0,138968,191203,12668,507547,618653
20200906,KS,45220,29589,3376,,1268,328,,,2558,8101,12512,22203,10505,481,342,75,,13,4,,,26,21,69,381,31,2415,1669,319,,66,19,,,218,124,653,1573,189,427205,235310,19863,0,7253,2010,0,0,24545,138224,34404,216891,175910
20200906,KY,52774,28511,4323,,516,135,53,1988,,17248,4027,29563,19184,996,760,117,,11,0,,21,,87,30,844,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,LA,153764,55881,55541,,7340,389,178,,13585,20850,,,153764,5093,2481,2282,,32,4,6,,25,263,130,4583,380,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,MA,122562,38347,11750,27135,2648,,,,7486,35196,27135,60231,35196,9125,6887,746,637,229,,,,572,54,637,8434,54,12350,6152,1462,1790,390,,,,993,1563,1790,8997,1563,,,,,,,,,,,,,
20200906,MD,112119,26702,36059,25235,2147,,,,5184,16792,25235,70092,16792,3799,1617,1553,435,142,,,,40,12,435,3352,12,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,ME,4682,3012,942,,110,9,2,22,139,446,191,3749,742,134,119,4,,0,0,0,0,0,11,0,112,22,424,343,43,,12,0,0,0,7,19,11,358,55,,,,,,,,,,,,,
20200906,MI,117191,53958,25918,,2185,504,,7913,7363,19350,8497,71164,37530,6806,3649,2619,,86,20,,105,131,196,130,5488,1188,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,MN,80587,35928,15496,,4464,653,125,1036,1373,0,13597,59075,0,1909,1435,181,,86,35,2,11,7,52,86,1757,52,6719,2923,1498,,554,137,9,92,74,441,991,5287,441,,,,,,,,,,,,,
20200906,MO,93434,28030,12146,,,,,1869,2803,48586,7091,52285,34056,1658,938,474,,,,,18,61,167,59,1376,222,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,MP,58,,,,,,,,,58,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,MS,86888,29259,34791,2561,291,1251,,,5413,13322,2561,52658,31669,2584,1161,1200,36,6,84,,,38,59,36,2190,358,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,MT,8264,4128,44,,28,1308,,,77,2679,295,5110,2859,117,54,,,,25,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,NC,176901,77710,32140,,2589,2140,275,,21460,40587,42060,74816,60025,2890,1634,845,,35,37,4,,192,143,270,2309,311,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,ND,13631,7151,1046,,231,794,,234,30,4145,,,13631,125,,,,,,,,,125,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,NE,35886,22000,2100,,1500,355,54,,1800,8077,11100,15500,9286,404,313,29,,18,10,0,,12,22,87,267,50,2068,1500,190,,112,51,6,,114,95,698,1100,270,,,,,,,,,,,,,
20200906,NH,7447,4830,361,911,197,,,,255,893,911,5643,893,433,397,9,12,4,,,,2,9,12,412,9,718,531,32,70,22,,,,14,49,70,599,49,,,,,,,,,,,,,
20200906,NJ,194058,45715,20486,37458,6266,,,,14038,70095,37458,86505,70095,15989,8527,2836,3159,867,,,,293,307,3159,12523,307,22796,9138,4289,5994,1160,,,,827,1388,5994,15414,1388,,,,,,,,,,,,,
20200906,NM,26107,3730,464,11615,164,8228,,,,1906,11615,12586,1906,803,173,7,159,2,404,,,,58,159,586,58,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,NV,71610,14304,4293,21808,3813,263,,,6527,20602,21808,29200,20602,1389,458,107,204,109,8,,,10,493,204,692,493,,,,,,,,,,,,,,618850,138633,29743,32864,17420,3263,0,0,65024,331903,32864,254083,331903
20200906,NY,439501,,,,,,,,,439501,,,,28579,8759,6433,6761,1710,,,,1841,3075,6761,18743,3075,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,OH,130558,70301,28377,,3282,170,181,3862,8754,15631,8063,92693,29802,4259,3302,792,,42,3,1,55,25,39,94,4099,66,13841,7957,4167,,315,18,30,418,539,397,813,11912,1116,,,,,,,,,,,,,
20200906,OK,63607,35353,4466,,2350,6137,,,2521,12780,11620,35897,16090,853,621,51,,20,80,,,28,53,59,685,109,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,OR,28044,11029,948,,795,679,526,515,9650,3902,11054,13130,3860,481,311,12,,18,10,7,8,47,68,62,331,88,2161,1156,88,,86,65,75,26,522,143,614,1364,183,,,,,,,,,,,,,
20200906,PA,139316,50065,18768,,2136,,,,2647,65700,11600,34620,93096,7760,5590,1619,,165,,,,368,18,459,7283,18,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,PR,34533,,,,,,,,,34533,,,,477,,,,,,,,,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,RI,22243,6151,2085,7617,324,68,,142,281,5575,7617,9051,5575,1055,701,53,93,11,1,,0,0,196,93,766,196,2559,945,251,718,25,5,,4,32,579,718,1262,579,261754,56269,7852,22354,1829,201,0,104,6194,166951,7617,9051,5575
20200906,SC,124952,45474,33603,,1136,,,,8340,36399,10227,62672,52053,2887,1368,1019,,19,,,,77,404,96,2083,708,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,SD,15109,8394,1187,1423,761,1920,,,1424,0,1423,13686,0,173,106,2,5,5,40,,,15,0,5,168,0,1079,524,60,80,34,315,,,66,0,80,999,0,,,,,,,,,,,,,
20200906,TN,164126,83815,31000,,1452,218,121,,21720,25800,23385,103566,37175,1865,1184,549,,18,4,2,,92,16,127,1718,20,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,TX,638310,13977,7839,19423,757,,,,220,596094,19423,22793,596094,13472,4069,1539,7519,264,,,,76,5,7519,5948,5,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,UT,54660,23665,1229,19491,1267,1086,2304,,6369,5716,19491,29453,5716,422,217,7,95,22,34,23,,35,21,95,306,21,3207,1409,77,1127,89,147,265,,381,68,1127,2012,68,709487,387919,8209,83052,9743,8371,9696,0,47609,154888,83052,442713,154888
20200906,VA,126926,33483,25193,31528,3745,154,,784,3088,28951,31528,66447,28951,2678,1435,689,281,133,5,,3,43,89,281,2308,89,9881,3140,2843,2885,471,10,,40,211,281,2885,6715,281,,,,,,,,,,,,,
20200906,VI,1181,,,,,,,,,1181,,,,17,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,VT,1648,1363,174,,63,2,,,36,10,58,1585,5,58,55,,,2,,,,1,0,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,WA,77235,20338,3175,22728,2618,910,1424,1411,1128,23503,22728,31004,23503,1953,1296,65,275,146,51,31,22,39,28,275,1650,28,6860,2324,294,1499,341,101,172,88,110,1931,1499,3430,1931,,,,,,,,,,,,,
20200906,WI,86353,56823,10460,,2259,851,,,7588,8372,17431,57059,11863,1176,858,228,,31,13,,,26,20,137,1012,27,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,WV,11412,9038,786,,,,1,,1588,0,,,,246,58,3,,,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200906,WY,4032,2092,37,544,27,462,13,,195,781,544,2826,781,42,17,1,2,0,15,,,0,7,2,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,AK,6233,1446,213,,147,845,223,175,185,2999,362,2192,3679,39,16,0,,3,14,5,0,0,1,0,38,1,230,70,7,,12,56,42,4,7,2083,13,171,12,,,,,,,,,,,,,
20200902,AL,128239,38610,30902,,461,,,,7506,50757,7093,56639,64494,2217,1130,849,,7,,,,47,182,63,1788,365,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,AR,62112,34651,13864,,823,191,2369,,5070,5144,13431,48681,0,841,526,200,,11,3,46,,49,6,67,768,6,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,AZ,202861,46989,6074,61219,1857,11972,,,5999,68751,61219,72891,68751,5065,1845,156,1526,57,542,,,83,597,1526,2942,597,21449,7623,996,7948,280,1926,,,774,1902,7948,11599,1902,,,,,,,,,,,,,
20200902,CA,712052,80166,20245,284716,25812,1174,2664,4377,55505,237393,284716,189943,237393,13163,3773,996,6206,1504,41,56,77,147,363,6206,6594,363,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,CO,58019,21455,2750,22203,1166,324,226,794,475,8615,22203,27190,,1853,1164,120,423,58,13,5,25,7,33,423,1392,33,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,CT,53108,18651,7040,10288,772,52,,192,348,15765,10288,27055,15765,4467,3265,659,396,48,2,,35,21,41,396,4030,41,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,DC,14077,3006,7245,,216,36,38,,3297,239,3668,9150,1259,608,64,453,77,8,,,,6,0,77,531,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,DE,17549,6192,4598,4271,230,,,,817,1441,4271,11837,1441,606,371,155,44,1,,,,9,26,44,536,26,,,,,,,,,,,,,,240530,106858,43764,18407,4672,0,0,0,16440,50389,18407,171734,50389
20200902,FL,633442,148457,92891,179990,,,,,39670,172434,179990,238758,214694,11651,5500,2155,2866,,,,,478,652,2866,7503,1282,39611,15185,9031,11791,,,,,1983,1621,11791,24850,2970,,,,,,,,,,,,,
20200902,GA,274613,75370,70480,35229,3899,163,287,,7573,81612,35229,130219,109165,5795,2798,2471,354,102,5,8,,15,42,354,5376,65,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,GU,1494,229,,,337,,628,,148,152,,,,13,,,,,,,,,13,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,HI,8991,536,53,,1367,,1518,,154,5363,,,,75,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,IA,66924,45722,4638,,2650,662,662,,1325,11265,9939,45060,11265,1126,920,41,,24,5,12,,4,115,67,932,125,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,ID,32664,15759,331,,233,395,89,1131,3457,11269,5904,11430,15329,372,356,4,,2,2,,,5,3,45,326,1,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,IL,240345,64534,35497,65466,5643,319,468,,8786,59632,65466,115247,59632,8300,3716,2155,1636,371,12,9,,53,348,1636,6316,139,,,,,,,,,,,,,,4121575,1252952,357005,298939,94317,3292,4416,0,137672,1972982,298939,1720768,1972982
20200902,IN,95750,49791,10067,,1098,,,,14380,20414,8892,35076,51782,3325,2025,431,,17,,,,412,440,68,1596,1661,,,,,,,,,,,,,,1092596,678919,89049,0,12678,0,0,0,135454,176496,12521,484775,595300
20200902,KS,43940,28700,3288,,1244,315,,,2448,7945,12322,21419,10199,458,328,71,,12,4,,,24,19,69,361,28,2361,1632,316,,66,18,,,213,116,642,1537,182,419247,230293,19541,0,7071,1972,0,0,23977,136393,33852,212261,173134
20200902,KY,49991,26576,4149,,516,130,53,1902,,16665,3881,28248,17862,966,736,116,,10,0,,20,,84,31,818,117,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,LA,150734,55881,55541,,7340,389,178,,13585,17820,,,150734,5004,2481,2282,,32,4,6,,25,174,130,4583,291,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,MA,121131,37870,11648,26579,2612,,,,7323,35099,26579,59453,35099,9060,6831,744,628,229,,,,571,57,628,8375,57,12295,6120,1456,1769,390,,,,985,1575,1769,8951,1575,,,,,,,,,,,,,
20200902,MD,109319,25541,35232,24952,2082,,,,5069,16443,24952,67924,16443,3766,1600,1543,433,139,,,,39,12,433,3321,12,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,ME,4567,2925,934,,110,9,2,20,135,432,191,3654,722,133,117,4,,0,0,0,0,0,12,0,111,22,423,334,41,,12,0,0,0,7,29,10,349,64,,,,,,,,,,,,,
20200902,MI,114468,52333,25690,,2141,490,,7736,7087,18991,8296,69485,36687,6781,3628,2616,,86,20,,104,131,196,130,5467,1184,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,MN,77085,33887,15182,,4313,626,118,976,1337,0,13304,56439,0,1882,1413,179,,84,34,2,11,7,52,86,1730,52,6566,2781,1448,,541,130,9,88,67,543,959,5064,543,,,,,,,,,,,,,
20200902,MO,87213,27908,12210,,,,,2616,2616,41863,6898,49144,31116,1542,895,459,,,,,13,57,118,52,1296,191,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,MP,57,,,,,,,,,57,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,MS,84365,28100,34137,2503,287,1245,,,5308,12785,2503,51288,30574,2526,1138,1187,35,4,84,,,35,43,35,2171,320,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,MT,7691,4017,43,,27,1235,,,75,2294,284,4961,2446,109,54,,,,25,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,NC,170553,74290,30995,,2442,2053,273,,20619,39881,41182,71528,57843,2779,1566,812,,34,36,4,,191,136,270,2228,281,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,ND,12267,6311,995,,225,751,,209,29,3747,,,12267,122,,,,,,,,,122,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,NE,34995,21900,2100,,1500,347,54,,1800,7294,11100,15400,8495,399,313,29,,18,10,0,,12,17,87,267,45,2027,1400,189,,112,51,6,,114,155,697,1100,230,,,,,,,,,,,,,
20200902,NH,7309,4744,358,885,193,,,,248,881,885,5543,881,432,396,9,12,4,,,,2,9,12,411,9,715,529,32,69,22,,,,14,49,69,597,49,,,,,,,,,,,,,
20200902,NJ,192595,45083,20367,37167,6186,,,,13796,69996,37167,85432,69996,15964,8508,2826,3147,867,,,,287,329,3147,12488,329,22707,9103,4271,5958,1151,,,,818,1406,5958,15343,1406,,,,,,,,,,,,,
20200902,NM,25612,3649,453,11271,163,8190,,,,1886,11271,12455,1886,790,173,7,159,2,404,,,,45,159,586,45,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,NV,69872,13885,4132,21035,3690,254,,,6495,20381,21035,28456,20381,1336,448,104,197,105,8,,,10,464,197,675,464,,,,,,,,,,,,,,601740,135099,28969,31780,16933,3185,0,0,63486,322288,31780,247672,322288
20200902,NY,436218,,,,,,,,,436218,,,,28549,8741,6429,6759,1707,,,,1840,3073,6759,18717,3073,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,OH,125767,67180,27993,,3196,173,180,3708,8078,15259,7847,89321,28599,4176,3235,778,,42,3,1,55,25,37,93,4019,64,13574,7765,4123,,296,19,30,405,536,400,801,11647,1126,,,,,,,,,,,,,
20200902,OK,60118,33229,4258,,2236,5766,,,2394,12235,10894,32169,17055,821,596,49,,20,78,,,28,50,54,635,132,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,OR,27075,10822,929,,775,665,522,511,9502,3349,10859,12906,3310,468,309,11,,18,10,7,7,43,63,58,327,83,2167,1159,91,,87,66,72,26,522,144,610,1372,185,,,,,,,,,,,,,
20200902,PA,135611,48535,18434,,2008,,,,2151,64483,11301,33630,90680,7712,5520,1608,,162,,,,365,57,453,7202,57,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,PR,34003,,,,,,,,,34003,,,,443,,,,,,,,,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,RI,22078,5887,1938,7574,,,,,623,6056,7574,8448,6056,1051,685,53,96,,,,,14,203,96,752,203,2542,906,226,707,,,,,69,634,707,1201,634,22078,5887,1938,7574,0,0,0,0,623,6056,7574,8448,6056
20200902,SC,120503,43376,32773,,1095,,,,7966,35293,9987,60261,50255,2794,1315,991,,18,,,,75,395,94,2007,693,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,SD,14003,7530,1161,1394,755,1829,,,1334,0,1394,12609,0,169,103,2,5,5,39,,,15,0,5,164,0,1043,495,59,80,34,313,,,62,0,80,963,0,,,,,,,,,,,,,
20200902,TN,157831,79780,30177,,1377,208,115,,21157,25017,22834,99278,35719,1797,1128,539,,17,4,2,,90,17,127,1652,18,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,TX,621667,13814,7745,19211,754,,,,217,579926,19211,22530,579926,12870,3913,1493,7129,257,,,,74,4,7129,5737,4,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,UT,52822,22545,1210,19111,1240,1063,2258,,6168,5564,19111,28147,5564,410,209,7,91,22,33,23,,34,22,91,297,22,3134,1370,74,1103,87,146,262,,376,66,1103,1965,66,692669,376850,8028,81147,9468,8212,9481,0,46207,153276,81147,430071,153276
20200902,VA,122542,31682,24243,30966,3585,146,,715,2999,28206,30966,63370,28206,2641,1420,678,279,130,5,,3,42,84,279,2278,84,9678,3066,2774,2840,460,10,,39,208,281,2840,6557,281,,,,,,,,,,,,,
20200902,VI,1144,,,,,,,,,1144,,,,15,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,VT,1637,1352,174,,62,2,,,37,10,59,1573,5,58,55,,,2,,,,1,0,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,WA,75377,19966,3136,22318,2560,838,1318,1368,1108,22765,22318,30294,22765,1935,1284,64,269,145,51,30,22,39,31,269,1635,31,6795,2321,299,1477,332,96,174,89,110,1897,1477,3421,1897,,,,,,,,,,,,,
20200902,WI,82182,53636,10316,,2195,808,,,7265,7962,17042,53951,11189,1150,836,226,,31,13,,,27,17,135,992,23,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,WV,10642,8472,762,,,,1,,1407,0,,,,230,58,3,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200902,WY,3911,2023,39,519,26,453,13,,178,765,519,2732,765,41,17,1,2,0,15,,,0,6,2,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,
20200830,AK,6086,1425,209,,145,816,219,171,181,2920,357,2162,3567,37,15,0,,3,13,5,0,0,1,0,36,1,220,69,6,,12,52,41,3,7,30,13,166,11,,,,,,,,,,,,,
20200830,AL,125235,37708,30604,,454,,,,7255,49224,7033,55665,62546,2162,1101,837,,6,,,,46,171,61,1752,348,,,,,,,,,,,,,,,,,,,,,,,,,,
20200830,AR,60856,33660,13549,,814,186,2366,,5195,5086,13227,47629,0,784,495,189,,11,3,39,,45,2,62,720,2,,,,,,,,,,,,,,,,,,,,,,,,,,
20200830,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200830,AZ,201661,46718,6016,60796,1834,11917,,,5929,68451,60796,72414,68451,5030,1845,157,1514,56,541,,,83,592,1514,2924,592,21421,,,,,,,,,,,,,,,,,,,,,,,,,
20200830,CA,699909,78587,19874,279244,25300,1156,2624,4243,54940,233941,279244,186724,233941,12905,3702,975,6076,1486,40,53,77,145,351,6076,6478,351,,,,,,,,,,,,,,,,,,,,,,,,,,
20200830,CO,57223,20880,2706,21813,1144,314,223,761,463,8915,21813,26491,,1843,1156,120,421,58,13,5,25,7,33,421,1384,33,,,,,,,,,,,,,,,,,,,,,,,,,,
20200830,CT,52495,18342,6947,10133,760,51,,180,346,15736,10133,26626,15736,4465,3263,659,396,48,2,,35,21,41,396,4028,41,,,,,,,,,,,,,,,,,,,,,,,,,,
20200830,DC,13959,2969,7177,,216,33,38,,3264,262,3643,9041,1275,606,64,451,77,8,,,,6,0,77,529,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20200830,DE,17343,6102,4512,4254,231,,,,799,1445,4254,11644,1445,604,369,155,44,1,,,,9,26,44,534,26,,,,,,,,,,,,,,234661,103611,43018,18030,4326,0,0,0,16132,49544,18030,167087,49544
20200830,FL,621586,144928,91537,176458,,,,,38736,169927,176458,233278,211850,11263,5337,2101,2736,,,,,467,622,2736,7276,1251,38857,14859,8891,11581,,,,,1943,1583,11581,24333,2943,,,,,,,,,,,,,
20200830,GA,268973,71986,69050,34255,3745,161,279,,7403,82094,34255,125482,109236,5604,2679,2373,337,101,6,7,,21,80,337,5165,102,,,,,,,,,,,,,,,,,,,,,,,,,,
20200830,GU,1347,192,,,242,,461,,117,335,,,,10,,,,,,,,,10,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
20200830,HI,8339,536,53,,1367,,1518,,154,4711,,,,63,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200830,IA,65049,43796,4508,,2576,644,644,,1288,11593,10304,43152,11593,1112,908,41,,25,5,12,,5,114,67,921,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20200830,ID,31867,15318,329,,233,370,87,1115,3386,11029,5752,11125,14989,359,337,4,,2,2,,,5,9,44,307,8,,,,,,,,,,,,,,,,,,,,,,,,,,
20200830,IL,235057,62559,35097,64580,5565,312,465,,8643,57836,64580,112641,57836,8228,3672,2146,1625,371,11,9,,53,341,1625,6262,132,,,,,,,,,,,,,,4018484,1215829,349498,292162,87264,3191,4261,0,132777,1933502,292162,1668686,1933502
20200830,IN,93313,46997,9770,,1059,,,,13803,21684,8801,34084,50428,3291,1980,426,,17,,,,408,460,66,1580,1645,,,,,,,,,,,,,,1065356,639258,84544,0,11995,0,0,0,127120,202439,12357,468571,584428
